,file_directory,captions
2905,Maltese/13.jpg,a lying Maltese dog looking to the front .
2906,Maltese/13.jpg,a white lying Maltese dog looking to the front .
2907,Maltese/13.jpg,a white lying Maltese dog looking to the front on the grass .
2908,Maltese/14.jpg,a sitting dog looking to the front .
2909,Maltese/14.jpg,a sitting Maltese dog looking to the front .
2910,Maltese/14.jpg,a white sitting Maltese dog looking to the front .
2911,Maltese/14.jpg,a white sitting Maltese dog looking to the front on the grass .
2912,Mex Hairless/1.jpg,a standing dog looking to the left .
2913,Mex Hairless/1.jpg,a standing Mex Hairless dog looking to the left .
2914,Mex Hairless/1.jpg,a black standing Mex Hairless dog looking to the left .
2915,Mex Hairless/1.jpg,a black standing Mex Hairless dog looking to the left on the grass .
2916,Mex Hairless/2.jpg,a standing dog looking to the left .
2917,Mex Hairless/2.jpg,a standing Mex Hairless dog looking to the left .
2918,Mex Hairless/2.jpg,a black standing Mex Hairless dog looking to the left .
2919,Mex Hairless/2.jpg,a black standing Mex Hairless dog looking to the left on the grass .
2920,Mex Hairless/3.jpg,a standing dog looking to the left .
2921,Mex Hairless/3.jpg,a standing Mex Hairless dog looking to the left .
2922,Mex Hairless/3.jpg,a black standing Mex Hairless dog looking to the left .
2923,Mex Hairless/3.jpg,a black standing Mex Hairless dog looking to the left on the ground .
2924,Mex Hairless/4.jpg,a standing dog looking to the left .
2925,Mex Hairless/4.jpg,a standing Mex Hairless dog looking to the left .
2926,Mex Hairless/4.jpg,a black standing Mex Hairless dog looking to the left .
2927,Mex Hairless/4.jpg,a black standing Mex Hairless dog looking to the left on the grass .
2928,Mex Hairless/5.jpg,a standing dog looking to the left .
2929,Mex Hairless/5.jpg,a standing Mex Hairless dog looking to the left .
2930,Mex Hairless/5.jpg,a black standing Mex Hairless dog looking to the left .
2931,Mex Hairless/5.jpg,a black standing Mex Hairless dog looking to the left on the grass .
2932,Mex Hairless/6.jpg,a standing dog looking to the right .
2933,Mex Hairless/6.jpg,a standing Mex Hairless dog looking to the right .
2934,Mex Hairless/6.jpg,a black standing Mex Hairless dog looking to the right .
2935,Mex Hairless/6.jpg,a black standing Mex Hairless dog looking to the right on the grass .
2936,Mex Hairless/7.jpg,a standing dog looking to the right .
2937,Mex Hairless/7.jpg,a standing Mex Hairless dog looking to the right .
2938,Mex Hairless/7.jpg,a black standing Mex Hairless dog looking to the right .
2939,Mex Hairless/7.jpg,a black standing Mex Hairless dog looking to the right on the grass .
2940,Mex Hairless/8.jpg,a dog looking to the front .
2941,Mex Hairless/8.jpg,a Mex Hairless dog looking to the front .
2942,Mex Hairless/8.jpg,a black Mex Hairless dog looking to the front .
2943,Mex Hairless/8.jpg,a black Mex Hairless dog looking to the front on the grass .
2944,Mex Hairless/9.jpg,a standing dog looking to the right .
2945,Mex Hairless/9.jpg,a standing Mex Hairless dog looking to the right .
2946,Mex Hairless/9.jpg,a black standing Mex Hairless dog looking to the right .
2947,Mex Hairless/9.jpg,a black standing Mex Hairless dog looking to the right on the ground .
2948,Mex Hairless/10.jpg,a standing dog looking to the right .
2949,Mex Hairless/10.jpg,a standing Mex Hairless dog looking to the right .
2950,Mex Hairless/10.jpg,a black standing Mex Hairless dog looking to the right .
2951,Mex Hairless/10.jpg,a black standing Mex Hairless dog looking to the right on the grass .
2952,Mex Hairless/11.jpg,a standing dog looking to the left .
2953,Mex Hairless/11.jpg,a standing Mex Hairless dog looking to the left .
2954,Mex Hairless/11.jpg,a black standing Mex Hairless dog looking to the left .
2955,Mex Hairless/11.jpg,a black standing Mex Hairless dog looking to the left on the ground .
2956,Mex Hairless/12.jpg,a standing dog looking to the left .
2957,Mex Hairless/12.jpg,a standing Mex Hairless dog looking to the left .
2958,Mex Hairless/12.jpg,a black standing Mex Hairless dog looking to the left .
2959,Mex Hairless/12.jpg,a black standing Mex Hairless dog looking to the left on the grass .
2960,Mex Hairless/13.jpg,a standing dog looking to the left .
2961,Mex Hairless/13.jpg,a standing Mex Hairless dog looking to the left .
2962,Mex Hairless/13.jpg,a black standing Mex Hairless dog looking to the left .
2963,Mex Hairless/13.jpg,a black standing Mex Hairless dog looking to the left on the ground .
2964,Mex Hairless/14.jpg,a sitting dog looking to the left .
2965,Mex Hairless/14.jpg,a sitting Mex Hairless dog looking to the left .
2966,Mex Hairless/14.jpg,a black sitting Mex Hairless dog looking to the left .
2967,Mex Hairless/14.jpg,a black sitting Mex Hairless dog looking to the left on the grass .
2968,Newfoundland/1.jpg,a dog looking to the front .
2969,Newfoundland/1.jpg,a Newfoundland dog looking to the front .
2970,Newfoundland/1.jpg,a black Newfoundland looking to the front .
2971,Newfoundland/1.jpg,a black Newfoundland dog looking to the front in the blank background .
2972,Newfoundland/2.jpg,a standing dog looking to the left .
2973,Newfoundland/2.jpg,a standing Newfoundland dog looking to the left .
2974,Newfoundland/2.jpg,a black standing Newfoundland dog looking to the left .
2975,Newfoundland/2.jpg,a black standing Newfoundland dog looking to the left on the grass .
2976,Newfoundland/3.jpg,a standing dog looking to the right .
2977,Newfoundland/3.jpg,a standing Newfoundland dog looking to the right .
2978,Newfoundland/3.jpg,a white and black standing Newfoundland dog looking to the right .
2979,Newfoundland/3.jpg,a white and black standing Newfoundland dog looking to the right on the grass .
2980,Newfoundland/4.jpg,a standing dog looking to the left .
2981,Newfoundland/4.jpg,a standing Newfoundland dog looking to the left .
2982,Newfoundland/4.jpg,a brown standing Newfoundland dog looking to the left .
2983,Newfoundland/4.jpg,a brown standing Newfoundland dog looking to the left on the grass .
2984,Newfoundland/5.jpg,a lying dog looking to the front .
2985,Newfoundland/5.jpg,a lying Newfoundland dog looking to the front .
2986,Newfoundland/5.jpg,a white and black lying Newfoundland dog looking to the front .
2987,Newfoundland/5.jpg,a white and black lying Newfoundland dog looking to the front on the grass .
2988,Newfoundland/6.jpg,a standing dog looking to the front .
2989,Newfoundland/6.jpg,a standing Newfoundland dog looking to the front .
2990,Newfoundland/6.jpg,a black standing Newfoundland dog looking to the front .
2991,Newfoundland/6.jpg,a black standing Newfoundland dog looking to the front on the grass .
2992,Newfoundland/7.jpg,a standing dog looking to the left .
2993,Newfoundland/7.jpg,a standing Newfoundland dog looking to the left .
2994,Newfoundland/7.jpg,a black standing Newfoundland dog looking to the left .
2995,Newfoundland/7.jpg,a black standing Newfoundland dog looking to the left on the grass .
2996,Newfoundland/8.jpg,a standing dog looking to the right .
2997,Newfoundland/8.jpg,a standing Newfoundland dog looking to the right .
2998,Newfoundland/8.jpg,a brown standing Newfoundland dog looking to the right .
2999,Newfoundland/8.jpg,a brown standing Newfoundland dog looking to the right on the grass .
3000,Newfoundland/9.jpg,a standing dog looking to the front .
3001,Newfoundland/9.jpg,a standing Newfoundland dog looking to the front .
3002,Newfoundland/9.jpg,a black standing Newfoundland dog looking to the front .
3003,Newfoundland/9.jpg,a black standing Newfoundland dog looking to the front on the grass .
3004,Newfoundland/10.jpg,a standing dog looking to the front .
3005,Newfoundland/10.jpg,a standing Newfoundland dog looking to the front .
3006,Newfoundland/10.jpg,a black standing Newfoundland dog looking to the front .
3007,Newfoundland/10.jpg,a black standing Newfoundland dog looking to the front on the snow .
3008,Newfoundland/11.jpg,a standing dog looking to the right .
3009,Newfoundland/11.jpg,a standing Newfoundland dog looking to the right .
3010,Newfoundland/11.jpg,a brown standing Newfoundland dog looking to the right .
3011,Newfoundland/11.jpg,a brown standing Newfoundland dog looking to the right on the grass .
3012,Newfoundland/12.jpg,a standing dog looking to the right .
3013,Newfoundland/12.jpg,a standing Newfoundland dog looking to the right .
3014,Newfoundland/12.jpg,a brown standing Newfoundland dog looking to the right .
3015,Newfoundland/12.jpg,a brown standing Newfoundland dog looking to the right on the grass .
3016,Newfoundland/13.jpg,a standing dog looking to the front .
3017,Newfoundland/13.jpg,a standing Newfoundland dog looking to the front .
3018,Newfoundland/13.jpg,a black standing Newfoundland dog looking to the front .
3019,Newfoundland/13.jpg,a black standing Newfoundland dog looking to the front on the grass .
3020,Newfoundland/14.jpg,a standing dog looking to the front .
3021,Newfoundland/14.jpg,a standing Newfoundland dog looking to the front .
3022,Newfoundland/14.jpg,a brown standing Newfoundland dog looking to the front .
3023,Newfoundland/14.jpg,a brown standing Newfoundland dog looking to the front on the grass .
3024,Pekinese/1.jpg,a standing dog looking to the front .
3025,Pekinese/1.jpg,a standing Pekinese dog looking to the front .
3026,Pekinese/1.jpg,a white standing Pekinese dog looking to the front .
3027,Pekinese/1.jpg,a white standing Pekinese dog looking to the front on the grass .
3028,Pekinese/2.jpg,a standing dog looking to the left .
3029,Pekinese/2.jpg,a standing Pekinese dog looking to the left .
3030,Pekinese/2.jpg,a yellow standing Pekinese dog looking to the left .
3031,Pekinese/2.jpg,a yellow standing Pekinese dog looking to the left on the grass .
3032,Pekinese/3.jpg,a standing dog looking to the front .
3033,Pekinese/3.jpg,a standing Pekinese dog looking to the front .
3034,Pekinese/3.jpg,a yellow standing Pekinese dog looking to the front .
3035,Pekinese/3.jpg,a yellow standing Pekinese dog looking to the front on the ground .
3036,Pekinese/4.jpg,a dog looking to the front .
3037,Pekinese/4.jpg,a Pekinese dog looking to the front .
3038,Pekinese/4.jpg,a white and yellow Pekinese looking to the front .
3039,Pekinese/4.jpg,a white and yellow Pekinese dog looking to the front on the grass .
3040,Pekinese/5.jpg,a sitting dog looking to the front .
3041,Pekinese/5.jpg,a sitting Pekinese dog looking to the front .
3042,Pekinese/5.jpg,a yellow sitting Pekinese dog looking to the front .
3043,Pekinese/5.jpg,a yellow sitting Pekinese dog looking to the front on the grass .
3044,Pekinese/6.jpg,a standing dog looking to the front .
3045,Pekinese/6.jpg,a standing Pekinese dog looking to the front .
3046,Pekinese/6.jpg,a yellow standing Pekinese dog looking to the front .
3047,Pekinese/6.jpg,a yellow standing Pekinese dog looking to the front on the ground .
3048,Pekinese/7.jpg,a dog looking to the front .
3049,Pekinese/7.jpg,a Pekinese dog looking to the front .
3050,Pekinese/7.jpg,a white and yellow Pekinese looking to the front .
3051,Pekinese/7.jpg,a white and yellow Pekinese dog looking to the front in the blank background  .
3052,Pekinese/8.jpg,a standing dog looking to the front .
3053,Pekinese/8.jpg,a standing Pekinese dog looking to the front .
3054,Pekinese/8.jpg,a yellow standing Pekinese dog looking to the front .
3055,Pekinese/8.jpg,a yellow standing Pekinese dog looking to the front in the blank background .
3056,Pekinese/9.jpg,a standing dog looking to the right .
3057,Pekinese/9.jpg,a standing Pekinese dog looking to the right .
3058,Pekinese/9.jpg,a white and black standing Pekinese dog looking to the right .
3059,Pekinese/9.jpg,a white and black standing Pekinese dog looking to the right on the grass .
3060,Pekinese/10.jpg,a standing dog looking to the front .
3061,Pekinese/10.jpg,a standing Pekinese dog looking to the front .
3062,Pekinese/10.jpg,a yellow standing Pekinese dog looking to the front .
3063,Pekinese/10.jpg,a yellow standing Pekinese dog looking to the front on the grass .
3064,Pekinese/11.jpg,a dog looking to the left .
3065,Pekinese/11.jpg,a Pekinese dog looking to the left .
3066,Pekinese/11.jpg,a white and yellow Pekinese looking to the left .
3067,Pekinese/11.jpg,a white and yellow Pekinese dog looking to the left on the grass  .
3068,Pekinese/12.jpg,a dog looking to the right .
3069,Pekinese/12.jpg,a Pekinese dog looking to the right .
3070,Pekinese/12.jpg,a white and yellow Pekinese looking to the right .
3071,Pekinese/12.jpg,a white and yellow Pekinese dog looking to the right on the grass  .
3072,Pekinese/13.jpg,a standing dog looking to the left .
3073,Pekinese/13.jpg,a standing Pekinese dog looking to the left .
3074,Pekinese/13.jpg,a yellow standing Pekinese dog looking to the left .
3075,Pekinese/13.jpg,a yellow standing Pekinese dog looking to the left in the blank background .
3076,Pekinese/14.jpg,a standing dog looking to the left .
3077,Pekinese/14.jpg,a standing Pekinese dog looking to the left .
3078,Pekinese/14.jpg,a yellow standing Pekinese dog looking to the left .
3079,Pekinese/14.jpg,a yellow standing Pekinese dog looking to the left in the blank background .
3080,Pit Bull/1.jpg,a sitting dog looking to the front .
3081,Pit Bull/1.jpg,a sitting Pit Bull dog looking to the front .
3082,Pit Bull/1.jpg,a white and black sitting Pit Bull dog looking to the front .
3083,Pit Bull/1.jpg,a white and black sitting Pit Bull dog looking to the front on the grass .
3084,Pit Bull/2.jpg,a sitting dog looking to the front .
3085,Pit Bull/2.jpg,a sitting Pit Bull dog looking to the front .
3086,Pit Bull/2.jpg,a yellow sitting Pit Bull dog looking to the front .
3087,Pit Bull/2.jpg,a yellow sitting Pit Bull dog looking to the front on the ground .
3088,Pit Bull/3.jpg,a dog looking to the front .
3089,Pit Bull/3.jpg,a Pit Bull dog looking to the front .
3090,Pit Bull/3.jpg,a white and yellow Pit Bull looking to the front .
3091,Pit Bull/3.jpg,a white and yellow Pit Bull dog looking to the front on the grass  .
3092,Pit Bull/4.jpg,a dog looking to the front .
3093,Pit Bull/4.jpg,a Pit Bull dog looking to the front .
3094,Pit Bull/4.jpg,a white and brown Pit Bull looking to the front .
3095,Pit Bull/4.jpg,a white and brown Pit Bull dog looking to the front on the ground  .
3096,Pit Bull/5.jpg,a dog looking to the front .
3097,Pit Bull/5.jpg,a Pit Bull dog looking to the front .
3098,Pit Bull/5.jpg,a white and brown Pit Bull looking to the front .
3099,Pit Bull/5.jpg,a white and brown Pit Bull dog looking to the front on the ground  .
3100,Pit Bull/6.jpg,a dog looking to the front .
3101,Pit Bull/6.jpg,a Pit Bull dog looking to the front .
3102,Pit Bull/6.jpg,a white and black Pit Bull looking to the front .
3103,Pit Bull/6.jpg,a white and black Pit Bull dog looking to the front on the grass  .
3104,Pit Bull/7.jpg,a dog looking to the front .
3105,Pit Bull/7.jpg,a Pit Bull dog looking to the front .
3106,Pit Bull/7.jpg,a white and black Pit Bull looking to the front .
3107,Pit Bull/7.jpg,a white and black Pit Bull dog looking to the front in the blank background  .
3108,Pit Bull/8.jpg,a dog looking to the front .
3109,Pit Bull/8.jpg,a Pit Bull dog looking to the front .
3110,Pit Bull/8.jpg,a white and black Pit Bull looking to the front .
3111,Pit Bull/8.jpg,a white and black Pit Bull dog looking to the front in the blank background  .
3112,Pit Bull/9.jpg,a dog looking to the front .
3113,Pit Bull/9.jpg,a Pit Bull dog looking to the front .
3114,Pit Bull/9.jpg,a black Pit Bull looking to the front .
3115,Pit Bull/9.jpg,a black Pit Bull dog looking to the front in the blank background  .
3116,Pit Bull/10.jpg,a dog looking to the front .
3117,Pit Bull/10.jpg,a Pit Bull dog looking to the front .
3118,Pit Bull/10.jpg,a yellow Pit Bull looking to the front .
3119,Pit Bull/10.jpg,a yellow Pit Bull dog looking to the front on the grass  .
3120,Pit Bull/11.jpg,a dog looking to the left .
3121,Pit Bull/11.jpg,a Pit Bull dog looking to the left .
3122,Pit Bull/11.jpg,a yellow Pit Bull looking to the left .
3123,Pit Bull/11.jpg,a yellow Pit Bull dog looking to the left on the grass  .
3124,Pit Bull/12.jpg,a standing dog looking to the front .
3125,Pit Bull/12.jpg,a standing Pit Bull dog looking to the front .
3126,Pit Bull/12.jpg,a white and yellow standing Pit Bull dog looking to the front .
3127,Pit Bull/12.jpg,a white and yellow standing Pit Bull dog looking to the front on the snow .
3128,Pit Bull/13.jpg,a dog looking to the front .
3129,Pit Bull/13.jpg,a Pit Bull dog looking to the front .
3130,Pit Bull/13.jpg,a yellow Pit Bull looking to the front .
3131,Pit Bull/13.jpg,a yellow Pit Bull dog looking to the front on the ground  .
3132,Pit Bull/14.jpg,a dog looking to the front .
3133,Pit Bull/14.jpg,a Pit Bull dog looking to the front .
3134,Pit Bull/14.jpg,a yellow Pit Bull looking to the front .
3135,Pit Bull/14.jpg,a yellow Pit Bull dog looking to the front in the black background  .
3136,Pomeranian/1.jpg,a standing dog looking to the front .
3137,Pomeranian/1.jpg,a standing Pomeranian dog looking to the front .
3138,Pomeranian/1.jpg,a white and yellow standing Pomeranian dog looking to the front .
3139,Pomeranian/1.jpg,a white and yellow standing Pomeranian dog looking to the front in the black background .
3140,Pomeranian/2.jpg,a standing dog looking to the front .
3141,Pomeranian/2.jpg,a standing Pomeranian dog looking to the front .
3142,Pomeranian/2.jpg,a yellow standing Pomeranian dog looking to the front .
3143,Pomeranian/2.jpg,a yellow standing Pomeranian dog looking to the front on the grass .
3144,Pomeranian/3.jpg,a standing dog looking to the right .
3145,Pomeranian/3.jpg,a standing Pomeranian dog looking to the right .
3146,Pomeranian/3.jpg,a white standing Pomeranian dog looking to the right .
3147,Pomeranian/3.jpg,a white standing Pomeranian dog looking to the right on the grass .
3148,Pomeranian/4.jpg,a standing dog looking to the left .
3149,Pomeranian/4.jpg,a standing Pomeranian dog looking to the left .
3150,Pomeranian/4.jpg,a yellow standing Pomeranian dog looking to the left .
3151,Pomeranian/4.jpg,a yellow standing Pomeranian dog looking to the left on the grass .
3152,Pomeranian/5.jpg,a standing dog looking to the front .
3153,Pomeranian/5.jpg,a standing Pomeranian dog looking to the front .
3154,Pomeranian/5.jpg,a white standing Pomeranian dog looking to the front .
3155,Pomeranian/5.jpg,a white standing Pomeranian dog looking to the front on the grass .
3156,Pomeranian/6.jpg,a standing dog looking to the front .
3157,Pomeranian/6.jpg,a standing Pomeranian dog looking to the front .
3158,Pomeranian/6.jpg,a yellow standing Pomeranian dog looking to the front .
3159,Pomeranian/6.jpg,a yellow standing Pomeranian dog looking to the front on the grass .
3160,Pomeranian/7.jpg,a sitting dog looking to the front .
3161,Pomeranian/7.jpg,a sitting Pomeranian dog looking to the front .
3162,Pomeranian/7.jpg,a yellow sitting Pomeranian dog looking to the front .
3163,Pomeranian/7.jpg,a yellow sitting Pomeranian dog looking to the front on the grass .
3164,Pomeranian/8.jpg,a standing dog looking to the front .
3165,Pomeranian/8.jpg,a standing Pomeranian dog looking to the front .
3166,Pomeranian/8.jpg,a yellow standing Pomeranian dog looking to the front .
3167,Pomeranian/8.jpg,a yellow standing Pomeranian dog looking to the front in the black background .
3168,Pomeranian/9.jpg,a lying dog looking to the front .
3169,Pomeranian/9.jpg,a lying Pomeranian dog looking to the front .
3170,Pomeranian/9.jpg,a yellow lying Pomeranian dog looking to the front .
3171,Pomeranian/9.jpg,a yellow lying Pomeranian dog looking to the front in the black background .
3172,Pomeranian/10.jpg,a lying dog looking to the front .
3173,Pomeranian/10.jpg,a lying Pomeranian dog looking to the front .
3174,Pomeranian/10.jpg,a yellow lying Pomeranian dog looking to the front .
3175,Pomeranian/10.jpg,a yellow lying Pomeranian dog looking to the front in a house .
3176,Pomeranian/11.jpg,a dog looking to the front .
3177,Pomeranian/11.jpg,a Pomeranian dog looking to the front .
3178,Pomeranian/11.jpg,a yellow Pomeranian looking to the front .
3179,Pomeranian/11.jpg,a yellow Pomeranian dog looking to the front on the grass  .
3180,Pomeranian/12.jpg,a sitting dog looking to the front .
3181,Pomeranian/12.jpg,a sitting Pomeranian dog looking to the front .
3182,Pomeranian/12.jpg,a yellow sitting Pomeranian dog looking to the front .
3183,Pomeranian/12.jpg,a yellow sitting Pomeranian dog looking to the front on the ground .
3184,Pomeranian/13.jpg,a sitting dog looking to the front .
3185,Pomeranian/13.jpg,a sitting Pomeranian dog looking to the front .
3186,Pomeranian/13.jpg,a yellow sitting Pomeranian dog looking to the front .
3187,Pomeranian/13.jpg,a yellow sitting Pomeranian dog looking to the front on the grass .
3188,Pomeranian/14.jpg,a standing dog looking to the front .
3189,Pomeranian/14.jpg,a standing Pomeranian dog looking to the front .
3190,Pomeranian/14.jpg,a yellow standing Pomeranian dog looking to the front .
3191,Pomeranian/14.jpg,a yellow standing Pomeranian dog looking to the front on the grass .
3192,Poodle/1.jpg,a standing dog looking to the left .
3193,Poodle/1.jpg,a standing Poodle dog looking to the left .
3194,Poodle/1.jpg,a yellow standing Poodle dog looking to the left .
3195,Poodle/1.jpg,a yellow standing Poodle dog looking to the left on the ground .
3196,Poodle/2.jpg,a dog looking to the front .
3197,Poodle/2.jpg,a Poodle dog looking to the front .
3198,Poodle/2.jpg,a white Poodle looking to the front .
3199,Poodle/2.jpg,a white Poodle dog looking to the front in the black background  .
3200,Poodle/3.jpg,a dog looking to the front .
3201,Poodle/3.jpg,a Poodle dog looking to the front .
3202,Poodle/3.jpg,a white Poodle looking to the front .
3203,Poodle/3.jpg,a white Poodle dog looking to the front in the black background  .
3204,Poodle/4.jpg,a dog looking to the front .
3205,Poodle/4.jpg,a Poodle dog looking to the front .
3206,Poodle/4.jpg,a white Poodle looking to the front .
3207,Poodle/4.jpg,a white Poodle dog looking to the front in the black background  .
3208,Poodle/5.jpg,a dog looking to the front .
3209,Poodle/5.jpg,a Poodle dog looking to the front .
3210,Poodle/5.jpg,a white Poodle looking to the front .
3211,Poodle/5.jpg,a white Poodle dog looking to the front in the black background  .
3212,Poodle/6.jpg,a dog looking to the front .
3213,Poodle/6.jpg,a Poodle dog looking to the front .
3214,Poodle/6.jpg,a white Poodle looking to the front .
3215,Poodle/6.jpg,a white Poodle dog looking to the front on the grass  .
3216,Poodle/7.jpg,a sitting dog looking to the front .
3217,Poodle/7.jpg,a sitting Poodle dog looking to the front .
3218,Poodle/7.jpg,a white sitting Poodle dog looking to the front .
3219,Poodle/7.jpg,a white sitting Poodle dog looking to the front in the blank background .
3220,Poodle/8.jpg,a standing dog looking to the front .
3221,Poodle/8.jpg,a standing Poodle dog looking to the front .
3222,Poodle/8.jpg,a white standing Poodle dog looking to the front .
3223,Poodle/8.jpg,a white standing Poodle dog looking to the front in the blank background .
3224,Poodle/9.jpg,a sitting dog looking to the front .
3225,Poodle/9.jpg,a sitting Poodle dog looking to the front .
3226,Poodle/9.jpg,a white sitting Poodle dog looking to the front .
3227,Poodle/9.jpg,a white sitting Poodle dog looking to the front in the blank background .
3228,Poodle/10.jpg,a standing dog looking to the left .
3229,Poodle/10.jpg,a standing Poodle dog looking to the left .
3230,Poodle/10.jpg,a white standing Poodle dog looking to the left .
3231,Poodle/10.jpg,a white standing Poodle dog looking to the left on the grass .
3232,Poodle/11.jpg,a standing dog looking to the left .
3233,Poodle/11.jpg,a standing Poodle dog looking to the left .
3234,Poodle/11.jpg,a white standing Poodle dog looking to the left .
3235,Poodle/11.jpg,a white standing Poodle dog looking to the left on the floor .
3236,Poodle/12.jpg,a standing dog looking to the right .
3237,Poodle/12.jpg,a standing Poodle dog looking to the right .
3238,Poodle/12.jpg,a brown standing Poodle dog looking to the right .
3239,Poodle/12.jpg,a brown standing Poodle dog looking to the right on the grass .
3240,Poodle/13.jpg,a standing dog looking to the front .
3241,Poodle/13.jpg,a standing Poodle dog looking to the front .
3242,Poodle/13.jpg,a brown standing Poodle dog looking to the front .
3243,Poodle/13.jpg,a brown standing Poodle dog looking to the front on the grass .
3244,Poodle/14.jpg,a standing dog looking to the front .
3245,Poodle/14.jpg,a standing Poodle dog looking to the front .
3246,Poodle/14.jpg,a brown standing Poodle dog looking to the front .
3247,Poodle/14.jpg,a brown standing Poodle dog looking to the front on the grass .
3248,Pug/1.jpg,a lying dog looking to the front .
3249,Pug/1.jpg,a lying Pug dog looking to the front .
3250,Pug/1.jpg,a yellow lying Pug dog looking to the front .
3251,Pug/1.jpg,a yellow lying Pug dog looking to the front on the floor .
3252,Pug/2.jpg,a standing dog looking to the front .
3253,Pug/2.jpg,a standing Pug dog looking to the front .
3254,Pug/2.jpg,a black standing Pug dog looking to the front .
3255,Pug/2.jpg,a black standing Pug dog looking to the front in the blank background .
3256,Pug/3.jpg,a standing dog looking to the front .
3257,Pug/3.jpg,a standing Pug dog looking to the front .
3258,Pug/3.jpg,a white standing Pug dog looking to the front .
3259,Pug/3.jpg,a white standing Pug dog looking to the front on the grass .
3260,Pug/4.jpg,a lying dog looking to the front .
3261,Pug/4.jpg,a lying Pug dog looking to the front .
3262,Pug/4.jpg,a yellow lying Pug dog looking to the front .
3263,Pug/4.jpg,a yellow lying Pug dog looking to the front on the floor .
3264,Pug/5.jpg,a dog looking to the front .
3265,Pug/5.jpg,a Pug dog looking to the front .
3266,Pug/5.jpg,a white Pug looking to the front .
3267,Pug/5.jpg,a white Pug dog looking to the front in the blank background  .
3268,Pug/6.jpg,a dog looking to the front .
3269,Pug/6.jpg,a Pug dog looking to the front .
3270,Pug/6.jpg,a white Pug looking to the front .
3271,Pug/6.jpg,a white Pug dog looking to the front in the blank background  .
3272,Pug/7.jpg,a dog looking to the front .
3273,Pug/7.jpg,a Pug dog looking to the front .
3274,Pug/7.jpg,a white Pug looking to the front .
3275,Pug/7.jpg,a white Pug dog looking to the front on the grass  .
3276,Pug/8.jpg,a lying dog looking to the front .
3277,Pug/8.jpg,a lying Pug dog looking to the front .
3278,Pug/8.jpg,a yellow lying Pug dog looking to the front .
3279,Pug/8.jpg,a yellow lying Pug dog looking to the front on the floor .
3280,Pug/9.jpg,a dog looking to the front .
3281,Pug/9.jpg,a Pug dog looking to the front .
3282,Pug/9.jpg,a yellow Pug looking to the front .
3283,Pug/9.jpg,a yellow Pug dog looking to the front on the grass  .
3284,Pug/10.jpg,a sitting dog looking to the front .
3285,Pug/10.jpg,a sitting Pug dog looking to the front .
3286,Pug/10.jpg,a yellow sitting Pug dog looking to the front .
3287,Pug/10.jpg,a yellow sitting Pug dog looking to the front in the blank background .
3288,Pug/11.jpg,a dog looking to the front .
3289,Pug/11.jpg,a Pug dog looking to the front .
3290,Pug/11.jpg,a yellow Pug looking to the front .
3291,Pug/11.jpg,a yellow Pug dog looking to the front on the snow  .
3292,Pug/12.jpg,a dog looking to the front .
3293,Pug/12.jpg,a Pug dog looking to the front .
3294,Pug/12.jpg,a yellow Pug looking to the front .
3295,Pug/12.jpg,a yellow Pug dog looking to the front on the grass  .
3296,Pug/13.jpg,a lying dog looking to the front .
3297,Pug/13.jpg,a lying Pug dog looking to the front .
3298,Pug/13.jpg,a yellow lying Pug dog looking to the front .
3299,Pug/13.jpg,a yellow lying Pug dog looking to the front on the floor .
3300,Pug/14.jpg,a standing dog looking to the front .
3301,Pug/14.jpg,a standing Pug dog looking to the front .
3302,Pug/14.jpg,a white standing Pug dog looking to the front .
3303,Pug/14.jpg,a white standing Pug dog looking to the front on the ground .
3304,Rhodesian/1.jpg,a standing dog looking to the front .
3305,Rhodesian/1.jpg,a standing Rhodesian dog looking to the front .
3306,Rhodesian/1.jpg,a brown standing Rhodesian dog looking to the front .
3307,Rhodesian/1.jpg,a brown standing Rhodesian dog looking to the front on the grass .
3308,Rhodesian/2.jpg,a sitting dog looking to the front .
3309,Rhodesian/2.jpg,a sitting Rhodesian dog looking to the front .
3310,Rhodesian/2.jpg,a brown sitting Rhodesian dog looking to the front .
3311,Rhodesian/2.jpg,a brown sitting Rhodesian dog looking to the front on the grass .
3312,Rhodesian/3.jpg,a running dog looking to the front .
3313,Rhodesian/3.jpg,a running Rhodesian dog looking to the front .
3314,Rhodesian/3.jpg,a brown running Rhodesian dog looking to the front .
3315,Rhodesian/3.jpg,a brown running Rhodesian dog looking to the front on the grass .
3316,Rhodesian/4.jpg,a sitting dog looking to the front .
3317,Rhodesian/4.jpg,a sitting Rhodesian dog looking to the front .
3318,Rhodesian/4.jpg,a brown sitting Rhodesian dog looking to the front .
3319,Rhodesian/4.jpg,a brown sitting Rhodesian dog looking to the front in the blank background .
3320,Rhodesian/5.jpg,a sitting dog looking to the front .
3321,Rhodesian/5.jpg,a sitting Rhodesian dog looking to the front .
3322,Rhodesian/5.jpg,a brown sitting Rhodesian dog looking to the front .
3323,Rhodesian/5.jpg,a brown sitting Rhodesian dog looking to the front in the blank background .
3324,Rhodesian/6.jpg,a standing dog looking to the front .
3325,Rhodesian/6.jpg,a standing Rhodesian dog looking to the front .
3326,Rhodesian/6.jpg,a brown standing Rhodesian dog looking to the front .
3327,Rhodesian/6.jpg,a brown standing Rhodesian dog looking to the front in the river .
3328,Rhodesian/7.jpg,a standing dog looking to the left .
